V1,V2
-29.989713225009112,3.129570278921223
17.420159301222323,-14.08574863725437
-29.847854378187456,14.804595168120995
33.208440130775564,-8.29833549367054
9.151177082538396,14.437319578317242
-14.817123460231567,6.671607539241059
-21.404836521003368,7.033712199368207
9.280435176450457,-21.883587077740792
2.408285363176119,-18.10568235453557
-16.699985348876794,19.002588555812245
12.953912304183895,-19.662278036387235
-19.095055354809112,18.074380632058542
-19.618351912345585,14.204002512733876
-32.311025310604215,19.19166799371483
3.09158712125957,-27.488460141410854
6.425529928657804,-15.656354495790033
15.096073141503593,-24.51706427040759
-26.787831401900743,6.513366344654104
0.15249494957990428,19.636608974098248
-13.671737722089834,2.911703048316642
-12.662742171873681,8.77243481330234
-9.298956892363996,12.498088198249949
-18.137685646251235,9.145850625291006
-30.78298110924417,22.41141312655735
6.199743191357004,-18.906660754610698
4.597303684081777,-39.622330117492304
0.960819857285498,-25.91763266544261
-31.9117084718721,21.896940598591563
-24.45576217161895,13.185267455748425
0.5488738736166646,-34.941544382685606
-21.21428814914868,6.419101582044136
-16.728977075165748,26.88873589720435
10.436709023180716,-20.00148734201114
0.5740503655394114,-25.269619056764675
-7.399700416352736,31.997004141387446
-5.662045902033963,14.763813251394811
-10.136751120623686,28.975385290457602
-3.747900036993762,-24.37360599572141
1.349141892575098,-21.744644505895884
8.967811245393145,-30.11221525197888
-26.46048446536468,-7.032417836908466
-23.833784178724645,15.51429562744647
-13.189117714222755,-23.612940265350435
-24.77464641148897,27.517887143511775
11.816744665795396,-27.303672962679173
-22.66639500621968,13.329340475820993
12.543864514936105,-22.50391028973779
-12.456680431530028,7.208203541205813
-27.551462993551457,4.971601869077403
-20.756139619931542,8.351774098930887
9.698135455772196,-13.945699104450881
2.750726676471929,30.7421245496816
-28.3277955058259,2.2862656650853537
-26.006968361317774,17.371615514514037
37.18515655709638,-4.222781843113498
-14.574275597708542,27.176742502488423
2.4622109353428403,20.061966760051206
3.446135466095544,24.24978072735957
-15.19876366559409,23.42220250890339
-8.705779927128575,-14.816773184482816
2.5016693902653153,9.612134793852126
35.53561811422264,-0.23145616487200724
7.092107007175444,-35.05427504579274
11.323829456867466,-13.714972429387654
-28.70664315396139,17.127272189737955
13.023073740447186,-23.861049480375645
-1.072082667855528,-31.31163880283722
-27.763556734719018,14.179317722007088
6.929876987798762,-21.247673526289564
-29.8805446838888,13.547719409894798
7.377663659058227,12.255015615361248
-25.840368752995804,17.89192913105398
6.880026271134499,14.484217387756766
-23.134284822470836,-25.25997957094879
1.5750865355203232,-36.72235538251386
11.152894980933338,-7.029440456888726
5.101398944903528,-29.587418389857387
1.5185740420113285,-34.08537553406598
2.844852683704782,-23.505223966577613
6.347205167678017,33.762086298943956
-31.278797059782626,15.25817257899188
-10.418865292730652,35.75336345071686
-9.22204422885455,-21.291286182523542
-8.827027222350564,-15.832929186469114
-13.919182877292284,27.145193764735602
23.919828669198694,-16.44580755632124
5.980104926767895,-18.02962168781528
-9.420349550347948,11.517349394419558
30.71844723052515,-14.721768823790727
0.8712508522497875,-19.59696608685544
10.177956391834254,-32.60954461647395
-15.450900360915007,23.11925292254585
24.356367354990255,-25.6107809589109
-29.919810646094373,3.1770361587134843
-16.35507928395398,9.604434939121495
7.683907963374977,-35.783408647182235
-28.858880153976564,22.768762588911752
23.745741975346146,-30.524824188279375
-27.010448386524665,19.078158155230003
2.0945773463315245,-34.41341020049645
2.1792696940407725,-27.818725564406062
-10.088363196814012,10.28250479658184
-17.571971016333066,25.158091517416683
-17.1339110462205,11.633908768585401
-6.442306465306814,-21.297184357026687
-22.99199547245836,14.77424110356556
-29.40158991995172,14.507463317690865
-20.835763944131944,18.28653762465509
-3.781219885973216,22.714515809422622
-10.186749872281945,18.718806017357355
7.820923865427085,10.36379866308429
-16.94956736363503,25.28588047528854
2.5616897862736088,-25.179081116583678
11.408458168056024,24.814161741931382
-28.01412843103854,4.863640471054126
-8.677502990593633,4.992271744546154
7.434269425007717,-37.67755465723033
-15.097952177122881,18.48452004315193
5.006718503781086,-24.6730581508559
-13.083316001337506,31.584955803206267
-27.15388557907459,-1.0002995001288792
6.114224033872892,-39.55102128600656
17.603071389458314,-13.91043075141581
0.49019277450916926,-25.336418531347324
-3.996573445714485,28.29926025435752
16.995609489601865,-23.13952029622601
8.482978816486659,-35.439219960623404
-23.87978012343266,14.904158261974091
-23.936022979228696,4.944044955064531
12.267139662427116,20.221807404797566
-22.095442232880334,18.726735533292192
16.466167271609198,-5.853410112485991
2.244398410454114,-35.741463396351065
9.026223720394256,-30.156034263553646
11.502384535325477,-20.322437502979497
3.1183021294339563,-35.7532127733774
-29.081983036681525,21.27330483347298
-20.992826204780005,14.156000181843524
13.703088370639497,-25.096723270870022
1.1175529294616764,-36.96825934991247
-5.421595039671788,14.687975974046159
-20.887035893910593,20.228829721408946
-21.069141533739074,6.09656435655943
-13.741282513466986,17.025945422211212
-13.388920954904096,23.842337022477977
-14.214282201554708,21.22423540108694
-0.009080815605969194,18.741133330089674
17.026413550996306,-21.489009648131905
8.471409745087138,-30.367679989328124
34.023653896089314,0.3125889155434727
8.0237951126355,-35.51661800847594
8.510700109380265,-16.211352394013126
-19.552666160813917,12.122769068738316
-15.32882343454904,7.49412423419996
-0.9756768023935624,9.05576091399391
17.48802600775637,-14.270826410749
4.239787976158035,-36.042824854442344
3.0900322470953183,-23.810470539496453
-13.4847482089002,18.35402048441662
-21.299577215955335,18.80569236600221
-23.964603607027662,3.2444577139422734
31.01628282288878,-25.013665535119355
-9.990102628779384,20.611588794014168
-29.033384272649005,23.276700518388328
-29.997195741387685,9.161998263153924
-28.85879198032324,22.768665789698158
14.111803288768899,-31.902255806918227
-7.130151704320931,-21.92461857540391
-1.8377433582601908,9.321729200107427
7.683796473284281,-35.78331646084181
-5.821558526188747,-37.47872367434595
6.139813166553742,-20.686144781708066
-3.03321255944781,26.667508637985968
-20.378885902658833,14.814947448774598
22.1861049499589,-17.67273158503793
-22.79408264632829,27.370519702936463
-20.002727515815153,19.172827540279663
-20.68437450495058,15.787660196042223
23.930309764249447,-19.708940177939105
-24.86054854331471,6.861559978763984
2.0327398610720864,19.925717416560666
-1.3390812291992742,32.967254321007786
-10.21084935260738,9.835792697522058
1.09292576357217,18.22093050918201
-18.635908637576442,2.9537369285072774
14.446333726623601,-34.41054727579254
-27.8968645296167,22.21179907746937
-12.822795818588709,10.179439525306513
-27.522439738194237,17.523582957382114
-6.740993124731343,33.1811914705792
2.1589109777567987,-32.72019456472759
2.4200097192868064,12.324978600719554
5.662260729537954,-35.37110324100563
-15.527173090145395,16.107311914852378
8.5791083577763,-30.521424985597925
-4.794530696256663,-24.69963934019925
-20.903278902969195,21.291382716311972
-5.587874454235258,-14.570100556167047
12.162804404965144,-21.160501847445648
-16.967442304182,25.13543851181021
-8.661972531652998,19.640274994283576
14.020353009387577,-22.50432211838154
-12.650132855347138,8.501686745057931
24.62688095176512,-29.0162741557446
-3.390060442002919,-24.262303918392405
-3.8454694302863928,28.25856557357889
-3.355823465138104,26.927337939099502
-30.09446453061823,17.713489382055556
0.35924889869120813,-16.029990825784413
-19.862106359521643,19.11893331810085
-12.456796116795875,4.784924245283299
4.099816342271652,30.107902530083397
5.044443996075521,-32.18392800615062
-32.144280914464304,-10.439718586948043
-24.142033501808115,5.708658077398468
21.77353122058023,18.90282731244474
-4.241999231209775,-27.907247673003344
6.699574594323355,-30.888727327093253
-26.35680189772861,18.33104436888894
5.310031677615464,-37.327131239127674
-3.791466784498403,-26.998791393784924
-23.090512972112755,-25.10455562062483
5.147136913885851,-32.326772602383635
-30.321072846725404,2.026506476531419
-17.925832036457766,-26.72421371154953
-17.346862781412774,7.81892687852228
-2.0438933103492607,-35.20932836029335
10.362998806359457,-29.278898024930573
-20.840641773058,4.302242843034292
6.693679054861815,-30.901858557996686
-2.494085310772037,-30.974243882900392
-2.6604392912859964,-38.43978794073012
-29.771513574382944,-10.339872791858872
-16.904383326225247,-26.65062923136184
-0.136932677653381,-37.56004710321747
24.582059995521266,-29.001821683444582
-16.948582003174895,27.523581032161346
-3.689938822091747,-25.25172572160091
-2.192620209838803,-34.8798160359245
-20.30164915253109,-25.523695019121647
-1.3410423265073281,-24.852832845125395
-14.268442657355884,5.135543015841333
-28.92425940657745,21.416849884400694
6.913074626224038,36.41233997610669
-31.365490102418306,18.065159383402822
14.026157299396449,-22.552395214013437
-5.947674095019274,-20.174578096523145
-32.6776921631238,-5.185355139406242
-22.69344315695163,28.708594154067352
-18.85937986434401,15.44546595171155
-28.85996243579366,22.513522362238632
9.198107655676386,-28.43326734395138
-14.4983054315085,28.643008351488543
-12.989492292974239,31.5157219201511
-16.84662301635374,17.684019093757314
1.2344340764334243,30.391766883853567
-10.977976671818796,11.156311110753327
7.415514721923258,18.860243715798987
17.88557194279359,-5.438984534926237
-31.71812688621799,19.887580850125122
-21.192542425410828,20.487973298745395
20.430047449619863,-27.01850867530315
-25.432923904709224,15.735113045406774
-5.519147172877229,15.265512081575876
-0.8111559702956374,33.78759383642807
11.886083872724543,21.434463995077653
11.888844344322797,15.68368231706092
-4.3346674449374945,40.723617348073596
-19.447787031992245,7.831555980997612
-8.887932196168961,19.34964520728809
8.463690738486983,17.51829767988094
5.036145019781357,-21.656153729587505
-21.5256817280514,6.5603526629557365
39.1957128606993,-17.93837856537407
20.782395799595687,11.02788676604647
-6.91002720674394,33.67331137956025
23.385940256775857,-19.408066426068995
-31.206176371079966,23.42325648106246
15.336803471087238,-30.869840429682192
-16.161072085272757,28.692413252936298
-3.2416924198430177,40.72604726406186
-7.7567689461750495,-25.45310454285204
-9.023077839062564,-16.000375009038283
-1.3137909281539342,17.596028354309155
-5.105729858990639,40.918836126205754
10.263138805253304,-18.4849882410448
-10.192584165597937,15.622295280082982
0.330088399729342,18.12446078739332
-16.735798389495766,11.965272924470032
-12.744086766041713,29.24253027256423
4.04231588663709,-8.256135960556511
8.23649636296476,-17.658508075556984
3.2297801114385507,-16.079000549775355
-11.945020060985977,19.238962522646865
18.321495134868936,-13.696874730637743
32.89657449527257,-17.55685637851861
-5.764749647603879,-38.75181056121502
-6.565782040580175,29.68787976844186
18.014748971913605,-18.558794024257693
-11.777725698496425,8.053719803464633
17.07779876252297,-24.402128241577028
12.56519273267561,-18.099693647028907
23.82733442359907,-28.381302677976542
25.043325736521474,-15.838117208928429
-12.655528570716054,27.136339646485396
-2.1114972549603066,19.962040500268554
28.10357204234697,-10.173909246813166
-4.6364939233433224,43.243387162787826
4.814510723524562,-22.97425758134191
11.750108624895917,-36.65795841310791
3.8431818050742748,-30.6558747913548
10.307454323187896,-23.60321235161336
0.5600948979775249,-36.27775637721445
-4.050136756698472,-29.174650411093687
-11.407326042206302,30.141292029409293
-21.985250615579154,19.572314256646294
9.085378803130908,-37.47811136217207
-23.201056297358356,24.260690192919505
-9.36010280495817,-16.47630083809229
32.98230500218672,-21.980901130602113
21.690596135029413,-28.86587193720218
-22.77129712958225,12.938941519676504
-36.968591016211455,7.097508801477228
-4.946174697837338,32.717856138163654
14.080890246285977,-25.63598561868326
-17.374905829138793,26.53042166251397
-5.154911905397649,33.98423701116462
-21.09948838600367,14.412768030503422
35.04988448021843,-16.54000678002748
23.754355214048765,-15.854814716694463
-21.18982686531599,14.574366549863743
-21.687107670704457,16.89525174373782
-16.898301205493254,26.293482811230295
9.519427991065276,-17.824355811321468
-26.96200664676824,21.279966246754647
24.613876760842647,-27.152615937742166
-14.69316354024958,23.363282483131098
13.626117467076867,-35.441248343531356
11.183312448236899,-28.22601407298993
-15.862833499315006,29.10128581501614
8.964181764411459,-29.689802444037813
6.7795479234956515,-20.782714311100815
-23.294595125859296,25.62862183554525
15.550805796652442,-24.692863244863023
22.774861833786495,-28.330675193347037
15.224771408291105,-24.42008176146892
17.319097975218416,-6.746645973973625
1.6460916357994102,-25.18181685450082
33.4969142677868,-12.293988076008262
-20.02873100203031,19.067755906094238
6.9286568923490375,14.352138246089892
23.111361164231067,-28.327813149481532
-12.214241615873759,24.62653611224679
16.494904560195554,-28.568613221302776
-19.67924003996896,29.2815348756405
-16.821762770051453,11.861214065695924
-3.5558859478590583,34.16074980622267
14.922648122465128,-24.93755150478456
-21.33213627597672,32.10524315168962
12.28776342084727,-21.364394532765523
21.994045312577562,-31.767460636029046
-27.389768067941347,20.940065105958922
-12.155317926956819,24.751926879588048
-2.234384247004283,28.30233361683724
3.5369807319678084,31.430399806376453
10.550620890585174,17.789398833646274
-21.30634802630298,17.395860573400974
-13.518440978960713,21.206556314280594
13.680706152746838,-35.49184778875051
-20.51054487534791,13.944082967093868
-17.047948932780066,6.528024689690803
-26.221156232557156,5.329893564865691
14.019157836264482,-35.17112061742023
-24.673091902399065,-24.41682001431441
-5.575429111284641,-14.629070082054476
7.381427372279628,-15.796829387880058
4.877123107345704,25.97018046446055
4.310302033485979,-25.8850484019459
-0.6059832748459225,-23.89347669801098
-27.568495647284266,17.462574887199622
-5.7229143114079735,16.538221006704592
0.6659964865075915,-25.315068911414016
7.574127415320145,-35.36735565196249
-29.476790536315608,9.630310990378831
-13.453586482531723,-24.713760222811437
-1.3420776229473141,-24.004934057248025
-5.606797376445023,-31.022061783897158
1.9433272044340781,-25.33859042265736
-13.45014531885066,2.0693216153902894
-14.543054643446736,11.797396380129028
39.14428556634687,-5.475811941018655
-30.765498565453353,21.170417768109353
14.191191845767863,-32.29782091557537
-4.819709831242633,35.1453994404131
10.933343949959342,9.859077442625532
3.26318927428655,15.698566456605736
4.808218814808409,-34.258654639099305
8.168492442099591,-17.640282715267084
4.88018110462813,25.972941789452296
11.5676161446604,-37.74652937516926
-21.074331119638625,-26.07511148254017
-21.015094255168716,8.123400782197008
-29.168762963519413,14.248020437895855
-10.385792499944667,-20.031180742352877
-2.0411992729045827,-36.94172616733061
8.901882595520384,-29.91868038540804
-11.167504291652005,7.741123006497835
-19.734140507218633,12.443006264171618
-8.365336724961953,-22.650813342260776
6.780662792121729,-30.89504788327548
-20.471145883559974,11.41309121234855
21.95465991525725,-5.433301271641143
7.6154305687731645,7.189599643924289
21.578247506997595,-9.261350835675051
2.0525549076565244,15.560400748093098
4.660007773873335,13.85162818533065
4.999670950999851,12.971040608842767
-15.490206859899056,23.046851707677565
23.397026315962528,-13.821986439114971
-7.596902747609165,33.60977614759337
14.694682083715946,-27.198939170053848
14.91163655848319,-24.576303032252856
-26.37128992234002,-8.638671042115298
11.990495855251194,-37.12239358663388
-17.783564026109033,3.904272551937498
5.738680096228516,-25.18234730717963
3.1604554821258763,16.045616841300532
13.245662404653945,-25.637858582789065
9.388871771562044,-18.440910322646438
-5.663225947791466,3.216890543883595
21.120410182896254,-26.784144700486053
-14.268116369998308,-24.641601573319132
17.772664555407534,-23.209639043682238
20.68014099981016,-7.0683238340753745
-23.328888089941447,26.000139159080398
-0.5020100672078622,24.395905002036667
11.123007309277178,-8.922366801325886
17.598043991916306,22.25645946884337
24.89829493627384,1.8370305211632696
11.880176413924454,-21.816062891435035
1.54979095974042,32.25104273200091
-1.9889234781075797,-19.791717506434967
8.135130229360975,-37.52606974320148
-20.965545479593764,16.665724118846782
38.44148588581632,-1.76000176644404
-4.940722450023446,-38.01441777507012
-23.427146429331387,27.022824283300714
8.174418317994832,-29.39946449813467
21.49274619999964,-1.3248984099016843
19.205516743055817,-6.6811315399310995
-25.947061748351935,-9.332377559890917
37.37445997433442,-6.6709570501885755
2.3198310438823375,-12.785470707395918
1.053414201225272,18.109389263548334
6.514464293614885,10.174566716002314
5.989989557636271,-18.034300831965588
3.1548313812771664,17.095224151960732
-7.619949873745748,12.687990141239966
-0.43768105697541937,17.42508471797614
27.256643655664718,-3.0269951639998163
-0.539971105816686,-8.144210715654511
15.098375734548252,-20.4809984937334
7.691308955776264,10.317913527961236
3.67901446775565,-20.29711969721
-0.17155444841792267,28.0508106978637
-3.6051660463788626,22.597202485034604
3.263485409152533,15.697858379973166
-25.31207861028594,-22.915083232425758
7.025425204656547,-20.98990793827301
-3.1777685503224324,-22.00528188068265
-2.4592365146317983,12.894182710522166
20.43070683432738,-23.4782718283977
-21.736415473568034,-6.024978262409728
14.13196931119131,-23.340797338499343
27.67135769801177,-26.837851197873146
19.75810342769715,-27.082516890526612
-8.6684143965658,-28.96444556700453
15.777880354551076,-35.907787865658875
21.627276226924025,-28.310149493929067
-33.00653586277523,18.476989908942965
10.677780640229104,24.237788891455395
2.1049427724577203,10.607293934072574
-13.337676041829056,26.395816349127013
15.59182620746029,9.64307609493799
3.3372475937529806,-24.26012816870742
-10.408709875459259,34.34004209189214
19.39544934201247,-5.573652784207079
4.870188264484837,11.55047091422715
-33.97927680549981,19.58183592062988
-16.358534595811484,9.49990126547711
-21.82808313643083,18.43340053713669
-14.059841256051072,15.615732855827437
11.839799452064467,-13.054263437857625
4.149043813960003,24.00041813179227
29.91975055832019,-13.597527884171036
-14.916713634267408,24.463986685040286
2.7810483274275946,26.307478685012267
-32.0313567527193,2.385387323335191
-14.431198746641178,24.812866664300948
-0.7324620691317473,-24.21011476468736
-28.9847608891513,23.37378952116887
6.105151194545583,9.14266022252474
14.177301332452268,-21.854129965290497
-17.24115240318689,25.169166142619027
-17.738731426237955,19.17690564359131
-21.159647730126444,-28.118012812237662
24.49951116726122,-9.444123181565653
6.666575535454121,-28.334171486197548
-23.937938600902573,15.528796093145443
-5.288222221413505,14.66723694896906
-25.427784837966502,20.8728296364805
11.99798042189663,8.906183214661501
-9.419874690361457,34.146258426710006
-30.947543946279623,8.65349980576748
21.70446213705634,-29.776926081592936
-22.945272345701657,27.01102226409905
3.5123933850138522,17.19273235716187
22.47171904757666,-24.86109602560781
-25.075153405025716,17.38423295745808
20.72748398224511,-34.51033349853855
-16.86436092908125,25.019439373486843
-3.0669950222834785,26.36054103982517
-23.55394721676747,8.639533502173371
-3.1641289190299196,25.217484096555822
-10.011504596401746,19.478707152470484
14.143418796428158,-31.226167291238834
-11.807085224406421,22.508715257220068
19.987018483567116,16.829317650612325
8.449555076108231,-19.383591195743644
1.6782897306775277,10.96460898558038
-13.374883003996095,19.152778848627612
10.272115399158443,-34.56755418240703
-27.992053238660787,29.12089496264062
19.009603269150073,-12.115028968986918
1.9110617753797339,18.101630456262335
-26.322536679864005,0.8479150656004
-13.809697245291911,5.918601111447435
-12.598940445180695,28.165557413982587
-22.34341599489907,14.423923173458451
24.051648529493452,-16.71898597440363
-8.514134820228486,-33.80903627222085
4.521663485284332,14.142308974739002
3.78947644196537,-25.65948089370342
0.7835641001514767,18.981619981760094
-11.455610676264886,18.193811592020744
2.5738945967880986,-13.124403553673403
-1.0091200356471508,-20.663553557150536
-15.440064907789445,25.951513135082866
9.353375945377731,15.294902215756355
-22.868973243079104,14.716446084845355
-23.70608540917263,28.334979873521434
2.9672827782674793,23.098968647232393
21.166428163532327,-33.93920816960803
4.202968388509934,5.642081504331396
-27.342095548897145,26.638307861117934
24.214888966920537,-6.755984543215748
4.716513672585192,-20.847483179432388
-14.119582784497528,25.289806048690277
10.434805688499926,27.111562973432086
-5.617421122295128,41.567164588510316
-14.85025305980949,-14.050800832254094
22.255527728705736,-22.62130750778894
28.683437048779375,-21.05194823103928
-4.938778957458244,6.474191235734026
20.66258851272961,-23.39151883136755
14.854741240911428,-7.188445095348797
-12.482293004802868,24.07732035123159
-0.024685905813950523,15.978416351520915
-27.84552682748522,29.231461222201382
-5.158303989096209,32.65543487023268
-2.179973029243096,43.93518278868259
-0.3105162447491661,-8.176381071811258
-11.977106655593186,7.328863740753489
-9.749445195154552,23.236544188792084
-4.858494941445118,41.49983004172343
7.531842995237823,18.943733969667267
24.941929881994184,-31.58853013442427
34.90561113136135,-14.702727375841903
19.74196326349478,-18.74116910619285
17.58832163312347,-19.775729434677576
16.28350634075081,-20.586126518498663
-20.514839467876772,17.099833988457213
21.98636326982752,11.560578436312177
-10.258669317435267,-32.57352394843665
7.386284917864088,8.567374751248085
15.203058025923607,-28.388785159509833
3.3133404022223374,36.537343270628114
-36.42349372835286,16.06777098597291
-5.485560853733941,34.70904655634167
15.144398338356334,8.671077501148886
2.7718772652075208,25.033287563522272
38.89244465966732,-15.317865089386023
3.7599633908144843,28.239225146862072
18.381941355814973,-25.75734931877485
-3.954926990400998,28.313563761857132
-13.832726309977442,20.315295392868826
10.155398044477147,42.80731620287579
-11.423495796772075,25.79463762860916
-11.271850533527958,25.432193248539814
4.285869665228517,-38.9071210909043
-5.820683768597911,23.973280665552558
-8.052837793060899,-31.143205911198233
27.681131853986617,5.285933376055531
17.826824049423067,-26.35784544629561
-26.8337406749512,30.46076891733803
2.574728361365304,27.63973262906998
-18.06186566721233,1.0245260285036837
8.143314419463522,34.49766236418646
-5.998431396766569,33.321284206901545
16.355612290925837,0.40905888171052784
17.035650077470454,8.220234594883005
-10.957407186192384,-14.686748945529107
6.37665304137611,7.003070461493417
14.106654442526375,8.754873147532743
16.308598667481586,9.239790533850636
-14.346611616746776,20.466285735462815
19.725020245900755,0.7886731071337383
19.52112062859523,-10.240504411649905
36.617672504274225,-16.80787687287061
-19.066520946244847,-23.525262717743168
-25.475510203666282,-8.557326934178727
20.45212443424848,-33.35734118013801
11.735524211312464,-17.286536328350238
8.899925878660133,-38.774573004595915
12.475826612739217,-18.100672904037047
4.929320680618335,-11.454317515728373
16.37154516272346,-27.102059403864413
-10.660852134959473,-16.23021584281048
19.641022075181922,-27.05585479260212
19.911388919571174,-35.210411249387406
14.83501447087893,-17.582714704769728
-12.027966359924145,27.469599729639388
-37.92172660255714,11.702456415368143
-6.021260368018544,40.12645171304236
-18.956229070268336,-21.391739694390477
-12.864152676947782,26.243966344786852
-17.955481738747846,12.632459804518518
-17.576327887895417,22.285729355797372
21.03415884850655,-28.192428253345884
-28.785684062254678,-11.166722905810639
-3.9072060773727215,-12.554045722353417
-6.420007821781104,24.197658578512716
14.189524637467828,4.337015966112698
14.581392884188933,-35.136890468033016
11.730594780884603,-33.08832894403483
15.183115262917793,-26.39469074766414
17.0336779073237,-5.846756987325818
-24.539741083295795,-7.33341185751272
-17.614698134546725,21.32487751036963
-28.272293815761387,-13.471636892275384
-17.87175748700491,12.777976770786559
14.770485347885906,-22.666468667458158
17.651126342243955,-23.054893495164517
-14.552452891566672,-28.68564296564285
-3.0511960069557404,25.33081609264881
-13.319603874051964,26.391169518569853
-7.03374177487139,22.651310267187384
-3.6347505925888313,6.747784368700715
14.580302978224546,-26.537520174722157
-28.104917098299623,-12.603647678475673
-16.357896785734148,-22.317493220201452
-24.650541535265585,-8.797153189218083
9.603005139247124,-29.24253892622069
-6.887962100220316,28.907713347906736
6.235814746255624,-13.733209792677052
-11.911226838122001,24.83981700740193
14.930562956617898,-36.04631015052918
-6.799338103245633,28.595601540374197
3.103012568293819,-11.650244737025748
-7.213782422772106,0.44891640369400726
9.304897266062298,-26.93353890979584
-6.403678900645845,21.224908206423883
-27.711812297918375,0.9881979391794612
-10.074348555700103,26.801717411259233
14.397782717341501,-22.947315694858858
-6.403426918717852,28.27082354257037
-11.521177386136936,31.948121310332077
0.4634982745125042,28.426983463458814
14.090100927946953,11.943177053555939
-16.42195199315941,-19.20048787029013
-18.624791078284815,-21.393128291787527
-10.807353911080162,-15.972577114349733
4.152017256696575,-9.317608040265286
10.981075749415789,-17.319082408322227
8.931663905850133,-28.051225060816403
11.604073392787571,-25.834672381228092
