,speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment
370,Amy Klobuchar,,Candidate,female,1,1,11,"Well, first, the economy.",,,,,,,0.25
371,Amy Klobuchar,,Candidate,female,1,1,11,We know that not everyone is sharing in this prosperity.,,,,,,,0.0
372,Amy Klobuchar,,Candidate,female,1,1,11,"And Donald Trump just sits in the White House and gloats about what's going on, when you have so many people that are having trouble affording college and having trouble affording their premiums.",Donald Trump;,,,,,,0.024999999999999994
373,Amy Klobuchar,,Candidate,female,1,1,12,So I do get concerned about paying for college for rich kids.,,,,,,,0.375
374,Amy Klobuchar,,Candidate,female,1,1,12,I do.,,,,,,,0.0
375,Amy Klobuchar,,Candidate,female,1,1,12,But I think my plan is a good one.,,,,,,,0.7
376,Amy Klobuchar,,Candidate,female,1,1,12,"And my plan would be to, first of all, make community college free and make sure that everyone else besides that top percentile gets help with their education.",,,,,,,0.4125
377,Amy Klobuchar,,Candidate,female,1,1,13,My own dad and my sister got their first degrees with community college.,,,,,,,0.425
378,Amy Klobuchar,,Candidate,female,1,1,13,"There's many paths to success, as well as certifications.",,,,,,,0.4
379,Amy Klobuchar,,Candidate,female,1,1,14,"Secondly, I'd used Pell grants.",,Pell;,,,,,0.0
380,Amy Klobuchar,,Candidate,female,1,1,14,"I'd double them from $6,000 to $12,000 a year and expand it to the number of families that get covered, to families that make up to $100,000.",,,,,,,0.0
381,Amy Klobuchar,,Candidate,female,1,1,15,And then the third thing I would do is make it easier for students to pay off their student loans.,,,,,,,0.0
382,Amy Klobuchar,,Candidate,female,1,1,15,"Because I can tell you this: If billionaires can pay off their yachts, students should be able to pay off their student loans.",,,,,,,0.5
383,Amy Klobuchar,,Candidate,female,1,1,99,"Well, I think it's a bold approach.",,,,,,,0.3333333333333333
384,Amy Klobuchar,,Candidate,female,1,1,99,It's something that Barack Obama wanted to do when we were working on the Affordable Care Act.,Barack Obama;,,,,the Affordable Care Act;,,0.0
385,Amy Klobuchar,,Candidate,female,1,1,99,And that is a public option.,,,,,,,0.0
386,Amy Klobuchar,,Candidate,female,1,1,100,"I am just simply concerned about kicking half of America off of their health insurance in four years, which is exactly what this bill says.",,,America;,,,,0.02777777777777778
387,Amy Klobuchar,,Candidate,female,1,1,100,So let me go on beyond that.,,,,,,,0.0
388,Amy Klobuchar,,Candidate,female,1,1,101,"There is a much bigger issue in addition to that, and that is pharmaceuticals.",,,,,,,0.0
389,Amy Klobuchar,,Candidate,female,1,1,101,"The president literally went on TV, on Fox, and said that people's heads would spin when they see how much he would bring down pharmaceutical prices.",,Fox;,,,,,0.022222222222222213
390,Amy Klobuchar,,Candidate,female,1,1,101,"Instead, 2,500 drugs have gone up in double-digits since he came into office.",,,,,,,0.0
391,Amy Klobuchar,,Candidate,female,1,1,101,"Instead, he gave $100 billion in giveaways to the pharma companies.",,,,,,,0.0
392,Amy Klobuchar,,Candidate,female,1,1,102,"For the rest of us, for the rest of America, that's what we call at home all foam and no beer.",,,America;,,,,0.0
393,Amy Klobuchar,,Candidate,female,1,1,102,We got nothing out of it.,,,,,,,0.0
394,Amy Klobuchar,,Candidate,female,1,1,104,"And so my proposal is to do something about pharma, to take them on, to allow negotiation under Medicare, to bring in less expensive drugs from other countries.",,Medicare;,,,,,-0.2638888888888889
395,Amy Klobuchar,,Candidate,female,1,1,104,And pharma thinks they own Washington?,,,Washington;,,,,0.6
396,Amy Klobuchar,,Candidate,female,1,1,104,"Well, they don't own me.",,,,,,,0.6
397,Amy Klobuchar,,Candidate,female,1,1,172,"I just want to say, there's three women up here that have fought pretty hard for a woman's right to choose.",,,,,,,0.08134920634920634
398,Amy Klobuchar,,Candidate,female,1,1,172,I'll start with that.,,,,,,,0.0
399,Amy Klobuchar,,Candidate,female,1,1,174,"And then I just want to make very clear, I think we share the goal of universal health care.",,,,,,,0.06500000000000002
400,Amy Klobuchar,,Candidate,female,1,1,174,"And the idea I put out there, the public option, which the governor was just talking about, this idea is that you use Medicare or Medicaid without any insurance companies involved, you can do it either way.",,Medicaid;Medicare;,,,,,0.0
401,Amy Klobuchar,,Candidate,female,1,1,174,"And the estimates are 13 million people would see a reduction in their premiums, 12 more million people would get covered.",,,,,,,0.5
402,Amy Klobuchar,,Candidate,female,1,1,175,So I think it is a beginning and the way you start and the way you move to universal health care.,,,,,,,0.0
403,Amy Klobuchar,,Candidate,female,1,1,285,Yes.,,,,,,,0.0
404,Amy Klobuchar,,Candidate,female,1,1,287,"Immigrants, they do not diminish America.",,,America;,,,,0.0
405,Amy Klobuchar,,Candidate,female,1,1,287,They are America.,,,America;,,,,0.0
406,Amy Klobuchar,,Candidate,female,1,1,287,And I am happy to look at his proposal.,,,,,,,0.8
407,Amy Klobuchar,,Candidate,female,1,1,287,But I do think you want to make sure that you have provisions in place that allow you to go after traffickers and allow you to go after people who are violating the law.,,,,,,,0.5
408,Amy Klobuchar,,Candidate,female,1,1,288,What I really think we need to step back and talk about is the economic imperative here.,,,,,,,0.13333333333333333
409,Amy Klobuchar,,Candidate,female,1,1,288,And that is that 70 of our Fortune 500 companies are headed by people that came from other countries.,,,,,,,-0.125
410,Amy Klobuchar,,Candidate,female,1,1,288,Twenty-five percent of our U.S.,,,U.S.;,,,,0.0
411,Amy Klobuchar,,Candidate,female,1,1,288,Nobel laureates were born in other countries.,,,,,,,-0.125
412,Amy Klobuchar,,Candidate,female,1,1,289,We have a situation right now where we need workers in our fields and in our factories.,,,,,,,0.2857142857142857
413,Amy Klobuchar,,Candidate,female,1,1,289,We need them to start small businesses.,,,,,,,-0.25
414,Amy Klobuchar,,Candidate,female,1,1,289,We need their ideas.,,,,,,,0.0
415,Amy Klobuchar,,Candidate,female,1,1,290,And this president has literally gone backwards at a time when our economy needs immigrants.,,,,,,,0.0
416,Amy Klobuchar,,Candidate,female,1,1,290,"And so my proposal is to look at that 2013 bill that passed the Senate with Republican support, to upgrade that bill, to make it as good as possible and get it done.",,Senate;,,Republican;,,,0.35
417,Amy Klobuchar,,Candidate,female,1,1,290,It brings the doubt down by $158 billion.,,,,,,,-0.15555555555555559
418,Amy Klobuchar,,Candidate,female,1,1,292,It gives a path for citizenship for citizen -- for people who can become citizens.,,,,,,,0.0
419,Amy Klobuchar,,Candidate,female,1,1,292,And it will be so much better for our economy in America.,,,America;,,,,0.5
420,Amy Klobuchar,,Candidate,female,1,1,328,"It was imperfect, but it was a good deal for that moment.",,,,,,,0.7
421,Amy Klobuchar,,Candidate,female,1,1,328,"I would have worked to get longer sunset periods, and that's something we could negotiate, to get back in the deal.",,,,,,,0.0
422,Amy Klobuchar,,Candidate,female,1,1,329,"But the point is, Donald Trump told us when he got out of it that he was going to give us a better deal.",Donald Trump;,,,,,,0.5
423,Amy Klobuchar,,Candidate,female,1,1,329,Those were his words.,,,,,,,0.0
424,Amy Klobuchar,,Candidate,female,1,1,329,"And now we are a month away from the Iranians, who claim now that they're going blow the caps on enriching uranium.",,,,Iranians;,,,0.0
425,Amy Klobuchar,,Candidate,female,1,1,329,And the Iranians have told us this.,,,,Iranians;,,,0.0
426,Amy Klobuchar,,Candidate,female,1,1,330,And so that's where we are now.,,,,,,,0.0
427,Amy Klobuchar,,Candidate,female,1,1,330,He has made us less safe than we were when he became president.,,,,,,,0.16666666666666669
428,Amy Klobuchar,,Candidate,female,1,1,330,"So what I would do is negotiate us back into that agreement, is stand with our allies, and not give unlimited leverage to China and Russia, which is what he has done.",,,Russia;China;,,,,0.0
429,Amy Klobuchar,,Candidate,female,1,1,331,"And then, finally, I would make sure that if there is any possibility of a conflict -- and we're having this debate in Congress right now -- that he comes to Congress for an authorization of military force.",,Congress;Congress;,,,,,0.17142857142857143
430,Amy Klobuchar,,Candidate,female,1,1,331,I would do that.,,,,,,,0.0
431,Amy Klobuchar,,Candidate,female,1,1,333,"And this president is literally every single day 10 minutes away from going to war, one tweet away from going to war.",,,,,,,-0.07142857142857142
432,Amy Klobuchar,,Candidate,female,1,1,333,And I don't think we should conduct...,,,,,,,0.0
433,Amy Klobuchar,,Candidate,female,1,1,335,"... foreign policy in our bathrobe at 5:00 in the morning, which is what he does.",,,,,,,-0.125
434,Amy Klobuchar,,Candidate,female,1,1,425,"Well, that's not confiscation.",,,,,,,0.0
435,Amy Klobuchar,,Candidate,female,1,1,425,You could give them the offer to buy back their gun.,,,,,,,0.0
436,Amy Klobuchar,,Candidate,female,1,1,426,But I'll say this.,,,,,,,0.0
437,Amy Klobuchar,,Candidate,female,1,1,426,"I look at these proposals and I say, does this hurt my Uncle Dick and his deer stand, coming from a proud hunting and fishing state?",Uncle Dick;,,,,,,0.8
438,Amy Klobuchar,,Candidate,female,1,1,426,These proposals don't do that.,,,,,,,0.0
439,Amy Klobuchar,,Candidate,female,1,1,427,"When I was a prosecutor, I supported the assault weapons ban.",,,,,,,0.0
440,Amy Klobuchar,,Candidate,female,1,1,427,"When I was in the Senate, I saw those moms from Sandy Hook come and try to advocate for change, and we all failed.",Sandy Hook;,Senate;,,,,,-0.5
441,Amy Klobuchar,,Candidate,female,1,1,427,"And then now these Parkland kids from Florida, they started literally a national shift.",,Parkland;,Florida;,,,,0.0
442,Amy Klobuchar,,Candidate,female,1,1,428,You know why?,,,,,,,0.0
443,Amy Klobuchar,,Candidate,female,1,1,428,It's just like with gay marriage.,,,,,,,0.4166666666666667
444,Amy Klobuchar,,Candidate,female,1,1,428,"When kids talked to their parents and their grandparents, they say I don't understand why we can't put these sensible things in place, they listen.",,,,,,,0.0
445,Amy Klobuchar,,Candidate,female,1,1,428,And if we get bested by a bunch of 17-year-olds...,,,,,,,0.0
446,Amy Klobuchar,,Candidate,female,1,1,430,... it's the best thing that ever happened.,,,,,,,1.0
447,Amy Klobuchar,,Candidate,female,1,1,430,We need to get...,,,,,,,0.0
448,Amy Klobuchar,,Candidate,female,1,1,562,My life and my career and my work in the Senate has been about economic opportunity.,,Senate;,,,,,0.2
449,Amy Klobuchar,,Candidate,female,1,1,562,"And to me, this means better childcare for everyone in this country.",,,,,,,0.5
450,Amy Klobuchar,,Candidate,female,1,1,562,"And when you want an economy that works, you need to have retirement that works, you need to have public schools that work.",,,,,,,0.0
451,Amy Klobuchar,,Candidate,female,1,1,562,"And you also need to make sure that those communities are able to get those jobs of the future, the STEM jobs.",,,,,,,0.3333333333333333
452,Amy Klobuchar,,Candidate,female,1,1,563,"In fact, Donald Trump, one of the first bills that he signed of the 34 he signed where I was the lead Democrat -- OK, that's a first up here -- was one that was about that, making sure minority community members could share in those jobs.",Donald Trump;,,,Democrat;,,,0.375
453,Amy Klobuchar,,Candidate,female,1,1,564,"So to me, this is about a few things.",,,,,,,-0.2
454,Amy Klobuchar,,Candidate,female,1,1,564,"It's about an African-American woman that goes to a hospital in New Orleans, says her hands are swollen, and then doctor ignores her and her baby dies.",,,New Orleans;,African;,,,0.13636363636363635
455,Amy Klobuchar,,Candidate,female,1,1,564,It's about the fact that African-American women make 61 cents for every dollar a white man makes.,,,,African-American;,,,0.0
456,Amy Klobuchar,,Candidate,female,1,1,565,"So in short, we need, one -- and I will do this in my first 100 days as president -- we will work to make sure everyone can vote at this table, everyone can vote in this country...",,,,,,,0.25
457,Amy Klobuchar,,Candidate,female,1,1,567,... and we will also go to the next step of criminal justice reform.,,,,,,,-0.2
458,Amy Klobuchar,,Candidate,female,1,1,567,"Senator Booker and I worked on that First Step Act, but we should go to the second step act, which is to help all our communities across our country.",Booker;,,,,First Step Act;,,0.125
459,Amy Klobuchar,,Candidate,female,1,1,633,"Two threats, economic threat, China, but our major threat right now is what's going in the Mideast with Iran, if we don't get...",,,Iran;China;,,,Mideast;,0.18273809523809526
460,Amy Klobuchar,,Candidate,female,1,1,674,"... but if we let the Republicans run our elections and if do not do something about Russian interference in the election and we let Mitch McConnell stop all the backup paper ballots, then we're not going to get what we want to do.",Mitch McConnell;,,,Russian;Republicans;,,,0.0
461,Amy Klobuchar,,Candidate,female,1,1,724,Three things to know about me.,,,,,,,0.0
462,Amy Klobuchar,,Candidate,female,1,1,724,"First, I listen to people and that's how I get things done.",,,,,,,0.25
463,Amy Klobuchar,,Candidate,female,1,1,724,That is my focus.,,,,,,,0.0
464,Amy Klobuchar,,Candidate,female,1,1,724,I have a track record of passing over 100 bills where I'm the lead Democrat.,,,,Democrat;,,,0.0
465,Amy Klobuchar,,Candidate,female,1,1,724,And that is because I listened and I acted.,,,,,,,0.0
466,Amy Klobuchar,,Candidate,female,1,1,724,And I think that's important in a president.,,,,,,,0.4
467,Amy Klobuchar,,Candidate,female,1,1,724,Everything else just melts away.,,,,,,,0.0
468,Amy Klobuchar,,Candidate,female,1,1,725,"Secondly, I'm someone that can win and beat Donald trump.",Donald trump;,,,,,,0.4
469,Amy Klobuchar,,Candidate,female,1,1,725,"I have won every place, every race, and every time.",,,,,,,0.0
470,Amy Klobuchar,,Candidate,female,1,1,725,"I have won in the reddest of districts, ones that Donald Trump won by over 20 points.",Donald Trump;,,,,,,0.0
471,Amy Klobuchar,,Candidate,female,1,1,725,I can win in states like Wisconsin and Iowa and in Michigan.,,,Michigan;Iowa;Wisconsin;,,,,0.8
472,Amy Klobuchar,,Candidate,female,1,1,726,"And finally, yeah, I am not the establishment party candidate.",,,,,,,0.0
473,Amy Klobuchar,,Candidate,female,1,1,726,"I've got respect, but I'm not that person.",,,,,,,0.0
474,Amy Klobuchar,,Candidate,female,1,1,726,"I am the one that doesn't have a political machine, that doesn't come from money.",,,,,,,0.0
475,Amy Klobuchar,,Candidate,female,1,1,726,And I don't make all the promises that everyone up here makes.,,,,,,,0.0
476,Amy Klobuchar,,Candidate,female,1,1,727,But I can promise you this.,,,,,,,0.0
477,Amy Klobuchar,,Candidate,female,1,1,727,I am going to govern with integrity.,,,,,,,0.0
478,Amy Klobuchar,,Candidate,female,1,1,727,I'm going to (OFF-MIKE) I'm going to govern for you.,,OFF-MIKE;,,,,,0.0
479,Amy Klobuchar,,Candidate,female,2,1,29,Let's get real.,,,,,,,0.2
480,Amy Klobuchar,,Candidate,female,2,1,29,"Tonight we debate, but ultimately, we have to beat Donald Trump.",Donald Trump;,,,,,,0.0
481,Amy Klobuchar,,Candidate,female,2,1,29,"My background, it's a little different than his.",,,,,,,-0.09375
482,Amy Klobuchar,,Candidate,female,2,1,29,"I stand before you today as a granddaughter of an iron ore miner, as a daughter of a union teacher and a newspaper man, as the first woman elected to the U.S.",,,U.S.;,,,,0.25
483,Amy Klobuchar,,Candidate,female,2,1,29,Senate from the state of Minnesota and a candidate for president of the United States.,,Senate;,the United States;Minnesota;,,,,0.0
484,Amy Klobuchar,,Candidate,female,2,1,30,"That's because we come from a country of shared dreams, and I have had it with the racist attacks.",,,,,,,0.0
485,Amy Klobuchar,,Candidate,female,2,1,30,I have had it with a president that says one thing on TV that has your back and then you get home and you see those charges for prescription drugs and cable and college.,,,,,,,0.0
486,Amy Klobuchar,,Candidate,female,2,1,31,"You're going to hear a lot of promises up here, but I'm going to tell you this.",,,,,,,0.0
487,Amy Klobuchar,,Candidate,female,2,1,31,"Yes, I have bold ideas, but they are grounded in reality.",,,,,,,0.3333333333333333
488,Amy Klobuchar,,Candidate,female,2,1,31,"And, yes, I will make some simple promises.",,,,,,,0.0
489,Amy Klobuchar,,Candidate,female,2,1,31,I can win this.,,,,,,,0.8
490,Amy Klobuchar,,Candidate,female,2,1,31,I'm from the Midwest.,,,,,,Midwest;,0.0
491,Amy Klobuchar,,Candidate,female,2,1,31,"And I have won every race, every place, every time.",,,,,,,0.0
492,Amy Klobuchar,,Candidate,female,2,1,31,"And I will govern with integrity, the integrity worthy of the extraordinary people of this nation.",,,,,,,0.3333333333333333
493,Amy Klobuchar,,Candidate,female,2,1,146,That is incorrect.,,,,,,,0.0
494,Amy Klobuchar,,Candidate,female,2,1,146,I just have a better way to do this.,,,,,,,0.5
495,Amy Klobuchar,,Candidate,female,2,1,146,"And in one of my first debates, Jake, I was called a street fighter from the iron range by my opponent.",Jake;,,,,,,0.25
496,Amy Klobuchar,,Candidate,female,2,1,146,"And when she said it, I said thank you.",,,,,,,0.0
497,Amy Klobuchar,,Candidate,female,2,1,147,So this is what I think we need to get done.,,,,,,,0.0
498,Amy Klobuchar,,Candidate,female,2,1,147,We need the public option.,,,,,,,0.0
499,Amy Klobuchar,,Candidate,female,2,1,147,"That's what Barack Obama wanted, and it would bring health care costs down for everyone.",Barack Obama;,,,,,,-0.15555555555555559
500,Amy Klobuchar,,Candidate,female,2,1,148,"And by the way, I just don't buy this.",,,,,,,0.0
501,Amy Klobuchar,,Candidate,female,2,1,148,I've heard some of these candidates say that it's somehow not moral if you -- not moral to not have that public option.,,,,,,,0.0
502,Amy Klobuchar,,Candidate,female,2,1,148,"Well, Senator Sanders was actually on a public option bill last year, and that was, Bernie, the Medicaid public option bill that Senator Schatz introduced.",Schatz;Bernie;Sanders;,Medicaid;,,,,,0.0
503,Amy Klobuchar,,Candidate,female,2,1,149,"Clearly, this is the easiest way to move forward quickly, and I want to get things done.",,,,,,,0.21666666666666667
504,Amy Klobuchar,,Candidate,female,2,1,149,People can't wait.,,,,,,,0.0
505,Amy Klobuchar,,Candidate,female,2,1,149,"I've got my friend, Nicole, out there whose son was actually died trying to ration his insulin as a restaurant manager.",Nicole;,,,,,,0.0
506,Amy Klobuchar,,Candidate,female,2,1,149,And he died because he didn't have enough money to pay for it.,,,,,,,0.0
507,Amy Klobuchar,,Candidate,female,2,1,152,And Bernie and I have worked on pharmaceutical issues together.,Bernie;,,,,,,0.0
508,Amy Klobuchar,,Candidate,female,2,1,154,We can get less expensive drugs.,,,,,,,-0.3333333333333333
509,Amy Klobuchar,,Candidate,female,2,1,174,On page eight of the bill it says...,,,,,,,0.0
510,Amy Klobuchar,,Candidate,female,2,1,294,I would say there is the will to change this in Congress.,,Congress;,,,,,0.0
511,Amy Klobuchar,,Candidate,female,2,1,294,What's missing is the right person in the White House.,,,,,,,0.028571428571428564
512,Amy Klobuchar,,Candidate,female,2,1,294,I believe that immigrants don't diminish America; they are America.,,,America;America;,,,,0.0
513,Amy Klobuchar,,Candidate,female,2,1,294,And if you want to do something...,,,,,,,0.0
514,Amy Klobuchar,,Candidate,female,2,1,296,"... about border security, you first of all change the rules so people can seek asylum in those Northern Triangle countries.",,,,,,Northern Triangle;,0.25
515,Amy Klobuchar,,Candidate,female,2,1,297,"Then, you pass the bill.",,,,,,,0.0
516,Amy Klobuchar,,Candidate,female,2,1,297,"And what the bill will do is, it will greatly reduce the deficit and give us some money for border security and for border processing the cases.",,,,,,,0.8
517,Amy Klobuchar,,Candidate,female,2,1,297,"And most of all, it will allow for a path to citizenship.",,,,,,,0.5
518,Amy Klobuchar,,Candidate,female,2,1,298,Because this is not just about the border...,,,,,,,0.0
519,Amy Klobuchar,,Candidate,female,2,1,300,...,,,,,,,0.0
520,Amy Klobuchar,,Candidate,female,2,1,300,"Donald Trump wants to use these people as political pawns, when we have people...",Donald Trump;,,,,,,0.1
521,Amy Klobuchar,,Candidate,female,2,1,302,... all over our country that simply want to work...,,,,,,,0.0
522,Amy Klobuchar,,Candidate,female,2,1,304,... and obey the law.,,,,,,,0.0
523,Amy Klobuchar,,Candidate,female,2,1,366,I disagree - I disagree with his diagnosis of the problem.,,,,,,,0.0
524,Amy Klobuchar,,Candidate,female,2,1,368,OK.,,,,,,,0.5
525,Amy Klobuchar,,Candidate,female,2,1,373,"Yes, this isn't just about a system, or it's not just about words.",,,,,,,0.0
526,Amy Klobuchar,,Candidate,female,2,1,373,This is about the NRA.,,NRA;,,,,,0.0
527,Amy Klobuchar,,Candidate,female,2,1,373,"I sat across from the president of the United States after Parkland, because I've been a leader on these issues and have the will to close to a boyfriend loophole.",,,Parkland;the United States;,,,,0.0
528,Amy Klobuchar,,Candidate,female,2,1,374,"And I watched and wrote down when, nine times, he said he wanted universal background checks.",,,,,,,-0.07777777777777779
529,Amy Klobuchar,,Candidate,female,2,1,374,"The next day, he goes and he meets with the NRA, and he folds.",,NRA;,,,,,0.0
530,Amy Klobuchar,,Candidate,female,2,1,374,"As your president, I will not fold.",,,,,,,0.0
531,Amy Klobuchar,,Candidate,female,2,1,374,"I will make sure that we get universal background checks passed, the assault weapon ban, that we do something about magazines, and that we understand when 6 little - little 6-year-old boy died, Stephen Romero, when his dad said he's only 6 years old, all I can -",Stephen Romero;,,,,,,0.0375
532,Amy Klobuchar,,Candidate,female,2,1,376,- say is he's 6 years old.,,,,,,,0.1
533,Amy Klobuchar,,Candidate,female,2,1,378,We have to remember that.,,,,,,,0.0
534,Amy Klobuchar,,Candidate,female,2,1,382,Yes.,,,,,,,0.0
535,Amy Klobuchar,,Candidate,female,2,1,382,"What is broken is a political system that allows the NRA and other large, big money to come in and make things not happen when the majority of people are for.",,NRA;,,,,,-0.062142857142857146
536,Amy Klobuchar,,Candidate,female,2,1,382,The people are with us now.,,,,,,,0.0
537,Amy Klobuchar,,Candidate,female,2,1,383,"After Parkland, those students just didn't march.",,Parkland;,,,,,0.0
538,Amy Klobuchar,,Candidate,female,2,1,383,"They talked to their dads and their grandpas and the hunters in their family, and they said there must be a better way.",,,,,,,0.5
539,Amy Klobuchar,,Candidate,female,2,1,383,Then we elected people in the House of Representatives.,,the House of Representatives;,,,,,0.0
540,Amy Klobuchar,,Candidate,female,2,1,383,And guess what?,,,,,,,0.0
541,Amy Klobuchar,,Candidate,female,2,1,383,"It changed, and they passed universal background checks.",,,,,,,0.0
542,Amy Klobuchar,,Candidate,female,2,1,383,And now that bill is sitting on Mitch McConnell's doorstep because of the money and the power of the NRA.,Mitch McConnell's;,NRA;,,,,,0.0
543,Amy Klobuchar,,Candidate,female,2,1,383,"As president, I will take them on.",,,,,,,0.0
544,Amy Klobuchar,,Candidate,female,2,1,385,This is not about systems and words.,,,,,,,0.0
545,Amy Klobuchar,,Candidate,female,2,1,504,Everyone wants to get elected.,,,,,,,0.2
546,Amy Klobuchar,,Candidate,female,2,1,504,"But my point is this: I think when we have a guy in the White House that has now told over 10,000 lies, that we'd better be very straightforward with the American people.",,the White House;,,American;,,,0.246875
547,Amy Klobuchar,,Candidate,female,2,1,505,"And, no, do I think that we are going to end up voting for a plan that kicks half of America off of their current insurance in four years?",,,America;,,,,-0.08333333333333333
548,Amy Klobuchar,,Candidate,female,2,1,505,"No, I don't think we're going to do that.",,,,,,,0.0
549,Amy Klobuchar,,Candidate,female,2,1,505,"I think there is a better way to get what we all want to see, which is lower costs for health care.",,,,,,,0.5
550,Amy Klobuchar,,Candidate,female,2,1,506,Do I think that we're going to vote to give free college to the wealthiest kids?,,,,,,,0.4
551,Amy Klobuchar,,Candidate,female,2,1,506,"No, I don't think we're going to do that.",,,,,,,0.0
552,Amy Klobuchar,,Candidate,female,2,1,506,So that's what I'm talking about.,,,,,,,0.0
553,Amy Klobuchar,,Candidate,female,2,1,507,"But what I don't like about this argument right now, what I don't like about it at all, is that we are more worried about winning an argument than winning an election.",,,,,,,0.4464285714285714
554,Amy Klobuchar,,Candidate,female,2,1,509,And I think how we win an election is to bring everyone with us.,,,,,,,0.8
555,Amy Klobuchar,,Candidate,female,2,1,509,"And, yes, I have won in a state every single time statewide.",,,,,,,-0.07142857142857142
556,Amy Klobuchar,,Candidate,female,2,1,509,I have won those congressional districts that Donald Trump won by over 20 points.,Donald Trump;,,,,,,0.0
557,Amy Klobuchar,,Candidate,female,2,1,509,He just targeted Minnesota last week.,,,Minnesota;,,,,0.0
558,Amy Klobuchar,,Candidate,female,2,1,509,"And I have done it by getting out there and talking to people, by knowing rural issues and farm issues...",,,,,,,0.0
559,Amy Klobuchar,,Candidate,female,2,1,511,... and bringing metro people with me in the state that had the highest voter turnout in the country.,,,,,,,0.0
560,Amy Klobuchar,,Candidate,female,2,1,513,That's what we want.,,,,,,,0.0
561,Amy Klobuchar,,Candidate,female,2,1,550,I agree.,,,,,,,0.0
562,Amy Klobuchar,,Candidate,female,2,1,608,"Thank you Dana, and I was just in Flint.",Dana;,,Flint;,,,,0.0
563,Amy Klobuchar,,Candidate,female,2,1,608,And they are still drinking bottled water in that town and that is outrageous.,,,,,,,-1.0
564,Amy Klobuchar,,Candidate,female,2,1,608,"So my plan, and I am the first one that came out with an infrastructure plan and I did that because this is a bread and butter issue.",,,,,,,0.25
565,Amy Klobuchar,,Candidate,female,2,1,608,It's a bread and butter issue for people that are caught in traffic jams.,,,,,,,0.0
566,Amy Klobuchar,,Candidate,female,2,1,609,"I think the Governor here in Michigan smartly ran on the slogan, ""fix the damn roads,"" and it is an issue for union jobs.",,,Michigan;,,,,0.21428571428571427
567,Amy Klobuchar,,Candidate,female,2,1,609,"And so I think what we need to do is not have a president that's promised he was going to do that on election night, if anyone remembers.",,,,,,,0.0
568,Amy Klobuchar,,Candidate,female,2,1,609,"And then he hasn't followed through -- he has done nothing, he blew up a meeting at the White House.",,,,,,,0.0
569,Amy Klobuchar,,Candidate,female,2,1,610,"I would put $1 trillion in to this, and I would pay for it by first of all changing the capital gains rate by doing something when it comes to that regressive tax bill that left everyone behind, but really made his Mar-a-Lago friends richer as he promised.",,,,,,,0.012499999999999997
570,Amy Klobuchar,,Candidate,female,2,1,611,"And I would take that money and put it in to rural broadband and green infrastructure so you won't have what you just saw in Detroit with the Jefferson Chalmers neighborhood, the African neighborhood -- that was African-American neighborhood that was most-hit when you had those recent rainstorms.",Jefferson Chalmers;,,Detroit;,African-American;African;,,,-0.05
571,Amy Klobuchar,,Candidate,female,2,1,612,And I truly believe that if we're going to move on infrastructure --,,,,,,,0.0
572,Amy Klobuchar,,Candidate,female,2,1,614,"And climate change, you need a voice from the Heartlands.",,,,,,Heartlands;,0.0
573,Amy Klobuchar,,Candidate,female,2,1,656,"Well, first of all, there are people that voted for Donald Trump before that aren't racist; they just wanted a better shake in the economy.",Donald Trump;,,,,,,0.375
574,Amy Klobuchar,,Candidate,female,2,1,656,And so I would appeal to them.,,,,,,,0.0
575,Amy Klobuchar,,Candidate,female,2,1,657,But I don't think anyone can justify what this president is doing.,,,,,,,0.0
576,Amy Klobuchar,,Candidate,female,2,1,657,"Little kids literally woke up this weekend, turned on the TV, and saw their president calling their city, the town of Baltimore, nothing more than a home for rats.",,,Baltimore;,,,,0.15625
577,Amy Klobuchar,,Candidate,female,2,1,657,"And I can tell you, as your president, that will stop.",,,,,,,0.0
578,Amy Klobuchar,,Candidate,female,2,1,658,The second thing I would say is that economic opportunity means economic opportunity for everyone in this country.,,,,,,,0.13333333333333333
579,Amy Klobuchar,,Candidate,female,2,1,658,I know that because I have lived it.,,,,,,,0.0
580,Amy Klobuchar,,Candidate,female,2,1,658,"And that means when we put out there better childcare and better education, and we pay teachers more, and we make sure there's a decent retirement system in place, yes, we help the African-American community and we must, because they have been the ones that have been most hurt by what we've seen in the last decades, but we help everyone.",,,,African;,,,0.38095238095238093
581,Amy Klobuchar,,Candidate,female,2,1,659,"So what I say to the people in my rural parts of my state, just like I say to them in the city and bring them together, is that economic opportunity must be there for everyone.",,,,,,,0.1
582,Amy Klobuchar,,Candidate,female,2,1,820,I want to make it easier for kids to go to college.,,,,,,,0.0
583,Amy Klobuchar,,Candidate,female,2,1,820,And I think we do it by focusing our resources on the people that need it most.,,,,,,,0.5
584,Amy Klobuchar,,Candidate,female,2,1,820,"And my problem with some of these plans is they literally would pay for wealthy kids, for Wall Street kids to go to college.",,,,,,,0.5
585,Amy Klobuchar,,Candidate,female,2,1,820,There's no difference.,,,,,,,0.0
586,Amy Klobuchar,,Candidate,female,2,1,820,It says everyone is free.,,,,,,,0.4
587,Amy Klobuchar,,Candidate,female,2,1,821,I don't think that makes sense.,,,,,,,0.0
